SNODP,SWGDN,LWGAB,T2M,SWLAND,GHTSKIN,HFLUX,SPEED,TLML,TSH,EVPSOIL,LWLAND,TS,QV2M,SLP,Y,M,D,W,H,S,T0_plus90
0,171.511108398438,290.169586181641,3.55388793945315,152.887542724609,2.57668924331665,15.7499933242798,10.3712825775146,2.88140258789065,4.0153747558594,42.880500793457,-46.0139465332031,3.91250000000002,0.0043901214376092,101093.1796875,1987,8,5,0,0,1,0
0.0255967266857624,238.305740356445,274.274810791016,1.99102172851565,216.804962158203,11.8775339126587,20.2779102325439,5.19002437591553,1.79061279296877,3.4145446777344,54.5581855773926,-71.9557189941406,2.52779541015627,0.0039034828078001,102022.6640625,1988,7,20,0,0,1,0
0,118.646385192871,331.369720458984,10.4620910644531,114.919120788574,26.2721729278564,-4.85767364501953,5.1190128326416,13.11220703125,7.8947692871094,31.5624389648438,-42.6254920959473,6.60335693359377,0.0074498397298157,100555.3125,1997,8,11,0,0,1,0
0.416785359382629,4.9208779335022,185.690643310547,-25.4210266113281,2.17763519287109,-2.83960628509521,20.0400524139404,6.39254283905029,-25.3322967529297,-21.5302642822265,0,-14.5440235137939,-25.019140625,0.0003993576101493,102641.0703125,1992,2,8,1,0,3,0
0.0823903307318687,283.055999755859,273.009918212891,-0.185217285156227,250.16438293457,43.4926643371582,26.48264503479,10.7281303405762,-0.945898437499977,0.609979248046898,58.4805755615234,-53.7556190490723,0.444573974609398,0.003405112074688,100657.703125,1988,5,31,0,0,0,1
0.559627115726471,189.16862487793,235.228652954102,-10.624609375,82.8481826782227,-2.73531746864319,26.9405899047852,7.65449380874634,-11.5434936523437,-9.13089599609373,0,-38.5118064880371,-9.02176513671873,0.0014813451562076,102110.125,1989,5,7,1,0,0,1
0.178705006837845,0,206.561767578125,-13.9964050292969,0,-1.92639684677124,2.57137036323547,18.6827945709229,-14.5317749023437,-13.8673767089844,0,-47.7132911682129,-13.7497314453125,0.0010897380998358,100709.7578125,1989,12,5,0,0,2,0
0.0801322087645531,183.07243347168,279.989532470703,2.7510925292969,156.386795043945,4.38332462310791,7.5808482170105,4.54378747940063,2.93743286132815,3.5284362792969,44.3962059020996,-57.9538230895996,2.56832275390627,0.0041922410018742,101541.9140625,1989,7,17,0,0,1,0
0.1356500685215,73.17724609375,295.719635009766,3.29351196289065,65.7195816040039,0.267500728368759,2.47169470787048,8.05786418914795,2.96291503906252,3.5937438964844,21.2632141113281,-34.1636161804199,3.39971313476565,0.0044355429708957,100494.5625,1995,8,29,0,0,1,0
0.413674086332321,0,199.967025756836,-23.3544525146484,0,-4.02605438232422,25.0400695800781,5.06359338760376,-23.9467529296875,-19.4667266845703,0,-11.4374046325684,-21.4574951171875,0.0004736454575322,102421.1484375,2000,1,3,0,0,3,0
0,78.0724716186523,307.001525878906,4.17281494140627,76.0835800170898,1.63320982456207,5.62626695632935,4.63103151321411,3.91848144531252,4.45565185546877,19.9517593383789,-30.6061973571777,3.98665771484377,0.0048277028836309,99891.6953125,1998,8,29,1,0,1,0
0.0380934700369835,266.2734375,277.767456054688,2.05364379882815,234.763305664062,12.0275344848633,11.574652671814,7.22390222549438,1.80776367187502,3.14898071289065,71.8318786621094,-64.8783569335938,2.36272583007815,0.004058277234435,102220.25,1998,6,18,0,0,0,1
0.37565541267395,0,197.147308349609,-24.0664428710937,0,-3.94121742248535,20.9290390014648,7.27277803421021,-24.618765258789,-21.802359008789,0,-10.4968490600586,-22.9369873046875,0.0004344556073192,101247.796875,1995,1,14,1,0,3,0
0.169542595744133,13.8391923904419,223.12614440918,-13.0805419921875,6.24383020401001,-9.07744121551514,30.813892364502,8.35215473175049,-13.7956909179687,-10.160986328125,0.417453587055206,-25.3436508178711,-11.4326232910156,0.0011536970268935,100841.2890625,1992,10,21,0,0,2,0
0.461483150720596,61.8451957702637,229.140975952148,-16.2983459472656,25.4568195343018,-1.24410760402679,24.4645118713379,8.58286476135254,-17.187353515625,-15.0402893066406,0,-16.5216102600098,-15.0004028320312,0.0008669248200021,101641.75,1999,3,22,0,0,0,1
0.163355439901352,257.226837158203,260.674835205078,-5.34171142578123,146.073928833008,5.53870105743408,29.8820457458496,5.45825910568237,-6.24945678710935,-3.32968749999998,6.67414426803589,-41.7274322509766,-3.39029541015623,0.0023375374730676,102076.96875,1987,5,21,0,0,0,1
0.438257217407227,115.232925415039,261.3837890625,-5.52451171874998,49.2640533447266,0.868122220039368,5.78128242492676,2.87415170669556,-5.7475646972656,-4.62320556640623,0,-25.5103168487549,-5.69135131835935,0.0022968775592744,101198.3046875,1998,4,8,0,0,0,1
0.472351968288422,212.901809692383,233.000762939453,-7.37399902343748,96.0136566162109,-3.15841603279114,13.8463115692139,7.39542007446289,-7.69766845703123,-6.46909179687498,0,-51.5920181274414,-6.76126708984373,0.0019464691868051,101541.2109375,1993,5,11,0,0,0,1
0.147379219532013,209.60481262207,289.809295654297,0.577508544921898,173.991577148438,5.70676851272583,18.4703369140625,5.19750452041626,-0.0684875488281023,1.76320800781252,51.1278800964355,-40.3728637695312,1.40386352539065,0.0036533803213387,101192.2421875,1994,6,16,0,0,0,0
0.46377569437027,89.6599502563477,208.690658569336,-16.6257995605469,38.5820503234863,-3.91788387298584,10.2725667953491,2.11722445487976,-17.0094360351562,-13.4522766113281,0,-31.4967021942139,-15.6982177734375,0.0008211842505261,99910.3203125,1998,3,29,1,0,0,1
0,286.044281005859,311.739379882812,9.12236938476565,256.578369140625,32.9462127685547,-10.5627365112305,7.98384428024292,13.4461608886719,7.23101196289065,91.7481079101562,-77.504768371582,5.18807373046877,0.0068611181341111,100917.828125,1989,7,5,0,0,1,1
0.173331767320633,34.399528503418,304.327728271484,0.861535644531273,28.8703174591064,14.413293838501,-2.18491792678833,8.34816551208496,0.385888671875023,0.801293945312523,2.73479676246643,-10.0422372817993,0.739953613281273,0.003930177539587,100241.765625,1987,9,20,1,0,1,0
0.460102379322052,50.4507904052734,184.044937133789,-18.7141174316406,22.2247867584229,-2.20320606231689,6.32919836044312,7.17256307601929,-17.9382537841797,-16.1885437011719,0,-42.0528106689453,-18.8508361816406,0.000732970656827,102166.6640625,1998,3,7,1,0,3,1
0,167.0263671875,297.426361083984,3.05953369140627,149.695205688477,3.99352335929871,3.79964756965637,11.6128187179565,2.77572021484377,3.08040771484377,42.3930625915527,-39.418285369873,2.75716552734377,0.0045118881389498,100898.21875,1995,7,30,1,0,1,0
0.481953710317612,113.545829772949,230.967926025391,-12.2103637695312,47.5986137390137,-0.638152539730072,9.55164051055908,2.99671721458435,-12.4618591308594,-10.5145324707031,0,-30.7136688232422,-11.3390563964844,0.0012224667007103,102223.265625,1999,4,8,0,0,0,1
0.455439478158951,8.00803279876709,202.493301391602,-22.0474456787109,3.49948120117188,-2.21116495132446,30.2344055175781,9.40918827056885,-22.9237731933594,-20.398291015625,0,-17.071834564209,-20.5769104003906,0.0005313174915499,102841.140625,1997,2,13,0,0,3,0
0.180037811398506,6.0768837928772,246.298873901367,-11.393408203125,2.67450618743896,-5.36021947860718,23.3864345550537,8.07246112823486,-12.1312927246094,-9.17545166015623,0.229273736476898,-14.6725397109985,-10.0553344726562,0.0013423105701804,100822.8984375,1992,10,23,0,0,2,0
0.412648797035217,0.199083968997002,192.174957275391,-26.8957427978515,0.1015839651227,-5.51723527908325,52.9579925537109,7.28077459335327,-28.105078125,-23.5582946777344,0,-11.8229503631592,-23.8430389404297,0.0003551823901943,102456.3046875,1995,1,27,0,0,3,0
0.403761893510818,9.41643047332764,205.08723449707,-19.9312805175781,4.05251502990723,-2.96643233299255,11.9969863891602,5.50323534011841,-19.9352325439453,-17.3564666748047,0,-13.2837390899658,-19.7727569580078,0.0006523342453874,100615.140625,1999,2,15,0,1,3,0
0.162472933530807,227.31999206543,280.777221679688,-0.862829589843727,198.907379150391,13.119517326355,25.953462600708,5.72796010971069,-1.6633361816406,0.403192138671898,45.431079864502,-47.164623260498,0.230554199218773,0.0031690732575953,102235.3984375,1992,6,3,0,0,0,1
0.0524046793580055,138.3994140625,297.964935302734,1.78069458007815,123.547645568848,0.244870021939278,23.3922061920166,4.77544069290161,0.917535400390648,3.3143249511719,26.7987575531006,-35.5648307800293,3.09420166015627,0.0039322106167674,101517.34375,1990,8,9,0,0,1,0
0.335117071866989,0,213.479919433594,-18.536734008789,0,-4.39055299758911,15.5728549957275,4.84745359420776,-19.0019134521484,-15.2820495605469,0,-14.2895431518555,-17.206167602539,0.0007217257516458,100280.609375,1999,1,16,1,0,3,0
0.432565569877625,0.0028969447594136,220.123352050781,-18.1497863769531,0.0014985157176852,-3.22523140907288,16.9310035705566,4.82952451705933,-18.6316589355469,-15.4140380859375,0,-9.64815330505371,-16.8091796875,0.0007478532497771,102216.6484375,1991,1,23,0,0,3,0
