SNODP,SWGDN,LWGAB,T2M,SWLAND,GHTSKIN,HFLUX,SPEED,TLML,TSH,EVPSOIL,LWLAND,TS,QV2M,SLP,Y,M,D,W,H,S,T_12_plus7
0.502238869667053,11.6352338790894,211.5859375,-20.9878753662109,4.98929786682129,-2.63790464401245,17.7544803619385,4.33824348449707,-21.7323059082031,-18.5204833984375,0,-10.9230690002441,-19.3311981201172,0.0005685379728674,101752.109375,1995,2,19,1,0,3,0
0.540639042854309,90.792236328125,200.788543701172,-23.3840087890625,37.311695098877,-2.11958980560303,33.884391784668,3.7688102722168,-24.1916412353515,-19.2582763671875,0,-18.8158874511719,-20.4798950195312,0.0004401507030706,102671.0390625,1997,4,1,0,0,0,0
0.531089305877686,60.311767578125,201.442443847656,-21.4333099365234,25.1037406921387,-3.65927052497864,16.9883079528809,1.98785352706909,-22.0639709472656,-17.2821563720703,0,-20.101131439209,-19.3874877929687,0.0005001504905521,102872.1328125,1997,3,17,0,0,3,0
0.603911995887756,15.7782564163208,181.924789428711,-26.9770111083984,6.61338186264038,-3.02963399887085,16.3752193450928,5.07724666595459,-27.3033508300781,-23.2345336914062,0,-13.1926927566528,-25.8483489990234,0.0003427796182222,101000.65625,2000,2,23,0,0,3,0
0.254486829042435,0.0792050212621689,180.123382568359,-25.1409210205078,0.041333019733429,-9.81276798248291,18.2433052062988,4.76244211196899,-24.9486907958984,-20.8501495361328,0,-20.0402011871338,-24.0400909423828,0.0004003547364845,101440.6484375,1990,11,17,1,0,2,0
0.252057522535324,0.128486946225166,206.708297729492,-22.2643035888672,0.0664122402667999,-7.42101383209229,21.0416812896729,3.44731426239014,-22.6526550292969,-17.8052429199219,0,-11.9625205993652,-20.2909759521484,0.0005064915167167,100905.875,1990,11,16,0,0,2,0
0.17333222925663,75.5453262329102,274.16357421875,1.5955749511719,62.8144416809082,15.8707780838013,-7.99949026107788,7.81350040435791,2.57814941406252,0.759667968750023,5.97340250015259,-43.9775924682617,0.449731445312523,0.0039568850770592,101292.0625,1991,9,16,0,0,1,1
0.317830830812454,0,197.018188476562,-24.9780029296875,0,-4.68690824508667,37.9527587890625,6.48406171798706,-25.9866546630859,-21.6911529541015,0,-12.6691293716431,-22.5471099853515,0.0004053979064337,103567.53125,1990,12,23,1,0,3,0
0.13547694683075,225.564331054688,281.978973388672,-1.1618713378906,132.488250732422,20.1429805755615,11.7909955978394,5.08700561523438,-1.77963867187498,-0.0979675292968523,8.82406330108643,-31.3085956573486,-0.408422851562477,0.0032743844203651,100272.7265625,1987,5,27,0,0,0,0
0.121879607439041,63.0457038879395,241.612487792969,1.15517578125002,53.8949165344238,-12.4319314956665,2.19776678085327,4.5766077041626,0.889489746093773,1.73403320312502,7.22457408905029,-62.3564682006836,1.3514343261719,0.003317360766232,99994.09375,1993,9,20,0,0,1,0
