SNODP,SWGDN,LWGAB,T2M,SWLAND,GHTSKIN,HFLUX,SPEED,TLML,TSH,EVPSOIL,LWLAND,TS,QV2M,SLP,Y,M,D,W,H,S,T_12_plus30
0.0801320672035217,301.754241943359,294.519348144531,6.71929321289065,270.954071044922,38.097972869873,4.8360013961792,3.56089520454407,7.90139160156252,6.32805786132815,93.3542938232422,-80.59033203125,4.40484008789065,0.0047362302429974,102162.9375,1991,6,19,0,0,0,1
0.300742596387863,0,193.720504760742,-23.7318634033203,0,-3.37629842758179,42.3116035461426,11.5468807220459,-24.721044921875,-21.8416046142578,0,-18.1589756011963,-21.8525604248047,0.0004605327849276,101379.8359375,1987,1,2,0,0,3,0
0.256612926721573,0,216.854187011719,-14.9968017578125,0,-8.5396728515625,9.473876953125,4.83898210525513,-13.8437866210937,-10.667578125,0,-17.9865055084229,-15.5452331542969,0.0010230429470539,100233.53125,1997,11,21,0,0,2,0
0.416410624980927,1.96000444889069,209.205276489258,-21.2905029296875,0.887072443962097,-0.0911604538559914,15.5865831375122,5.14861249923706,-21.2653259277344,-18.0778259277344,0,-9.48278141021729,-20.3915161132812,0.0005778253544121,100458.8359375,1995,2,3,0,0,3,0
0.522874474525452,0.475240081548691,174.453979492188,-30.9619201660156,0.2284846752882,-1.96366798877716,37.8644676208496,8.87094688415527,-31.8976196289062,-28.775991821289,0,-13.5234680175781,-29.083364868164,0.0002415831695543,102929.234375,1989,1,29,1,0,3,0
0.535472095012665,80.5870742797852,208.357406616211,-18.5240234375,33.537712097168,-0.600190758705139,16.8896923065186,5.23624229431152,-18.8924926757812,-16.3670104980469,0,-24.2166290283203,-17.5540985107422,0.000727649021428,101393.671875,1991,3,31,1,0,0,0
0.108643881976604,252.814453125,248.499069213867,-1.35822143554685,222.005325317383,9.05698204040527,16.6645679473877,5.78600215911865,-1.2873596191406,-0.372351074218727,51.7591514587402,-79.8569030761719,-1.0714172363281,0.0028973401058465,100781.375,1990,6,8,0,0,0,1
0.533008098602295,42.5336494445801,200.545196533203,-25.7468933105469,17.6973705291748,-3.64522004127502,56.912727355957,8.08875465393066,-27.0174926757812,-22.819189453125,0,-10.8882236480713,-22.6356872558594,0.0003902742755599,101143.953125,1991,3,16,1,0,3,0
0.13547694683075,225.564331054688,281.978973388672,-1.1618713378906,132.488250732422,20.1429805755615,11.7909955978394,5.08700561523438,-1.77963867187498,-0.0979675292968523,8.82406330108643,-31.3085956573486,-0.408422851562477,0.0032743844203651,100272.7265625,1987,5,27,0,0,0,0
0.244638919830322,162.339797973633,275.541229248047,-4.02606811523435,80.3296127319336,1.1340184211731,10.7264490127563,6.64187288284302,-4.74936523437498,-3.14902343749998,0,-27.4975776672363,-3.14920654296873,0.0026027823332697,101097.5703125,1991,5,12,1,0,0,0
0.47419798374176,101.526817321777,160.831298828125,-28.2916625976562,42.5023422241211,-5.67327451705933,28.3409461975098,3.9222412109375,-28.894888305664,-24.5763763427734,0,-33.6229705810547,-26.167837524414,0.0002837263746187,103117.46875,1999,3,29,0,0,0,0
0.364703834056854,46.3352470397949,248.446823120117,-8.94150390624998,19.1378898620605,5.17809247970581,-14.1691265106201,13.030909538269,-8.84592285156248,-9.22397460937498,0,-25.0306282043457,-9.62479248046873,0.0017044342821463,100912.5234375,1990,3,16,0,0,3,0
0.316735237836838,0,230.265869140625,-13.8541015625,0,-4.47503519058228,16.7201309204102,3.4646258354187,-13.9969543457031,-7.91464843749998,0,-9.31263256072998,-12.4998229980469,0.0010341290617361,102593.15625,1998,12,26,1,0,3,0
0.173333153128624,21.8955478668213,246.932723999023,-2.57260742187498,19.6667594909668,-22.5780868530273,27.923807144165,11.5160284042358,-3.59201660156248,-1.1335510253906,19.0898475646973,-44.217716217041,-1.06632080078123,0.0024121517781168,101015.3515625,1995,10,11,0,0,2,0
0.173192620277405,0.131419822573662,207.981948852539,-18.4145568847656,0.0778788328170776,-15.1547060012817,10.2178449630737,3.49897623062134,-18.0638793945312,-13.9311889648437,0.997900426387787,-14.4039850234985,-18.1608947753906,0.0006952245021238,101709.921875,1995,11,16,0,0,2,0
0.173332929611206,101.26522064209,270.194030761719,0.789971923828148,78.2630920410156,2.27852392196655,18.5822219848633,7.55134010314941,-0.111761474609352,2.11635742187502,16.7561645507812,-40.2139434814453,2.07747802734377,0.0033963636960834,100903.1484375,1987,9,2,0,0,1,0
0,94.415153503418,317.11572265625,2.93789062500002,85.84619140625,3.11865139007568,9.08901023864746,4.10353326797485,2.35112915039065,3.71184692382815,29.0244560241699,-18.4901866912842,3.38958129882815,0.0043645021505653,99925.8515625,1995,8,13,1,0,1,1
0.455808192491531,169.31184387207,241.04264831543,-6.59055175781248,71.8844223022461,2.75032377243042,-4.60132884979248,9.40856170654297,-6.06146850585935,-6.71198120117185,0,-41.1115760803223,-7.2125305175781,0.0020617172122001,100391.09375,1999,4,30,0,0,0,0
0.386259764432907,6.80987787246704,166.702133178711,-28.8487762451172,2.98110628128052,-4.27345323562622,32.9662742614746,7.6236743927002,-29.7577423095703,-26.7621520996094,0,-20.9231510162354,-27.150244140625,0.0002916869998443,103514.46875,1987,2,12,0,0,3,0
0.547221660614014,28.7088413238525,216.611450195312,-17.6766571044922,12.2670450210571,-1.44087958335876,15.7138023376465,4.17375183105469,-18.0786804199219,-14.7863220214844,0,-17.6325817108154,-16.3723510742187,0.0007798908627592,101016.015625,1993,3,2,0,0,3,0
0.278653234243393,0,186.188354492188,-27.4919647216797,0,-5.86722707748413,18.7542762756348,3.40559649467468,-28.0128387451172,-22.6036895751953,0,-6.97061204910278,-25.9047454833984,0.0003102143818978,100110.25,1991,12,23,0,0,3,0
0.486128777265549,242.332168579102,223.6787109375,-11.2412170410156,109.168441772461,-2.67419219017029,28.0967388153076,7.47717380523682,-12.0859436035156,-9.88068237304685,0,-47.1360015869141,-9.90073242187498,0.0012824569130316,102307.5078125,1994,5,13,0,0,0,0
0.530480623245239,44.8431510925293,236.427795410156,-10.2056335449219,17.9517688751221,-0.888206958770752,2.0949239730835,8.18688678741455,-10.5746520996094,-9.73236694335935,0,-28.136323928833,-10.1029724121094,0.0014339765766635,103785.4296875,1997,3,14,0,0,3,0
0.344699084758759,0,175.245086669922,-28.6049865722656,0,-8.7667407989502,31.560359954834,7.71532726287842,-29.5559753417969,-26.8624481201172,0,-18.0050315856934,-26.9310668945312,0.0002917134261224,102800.2421875,1988,11,25,0,0,2,0
0.368009805679321,75.2710113525391,250.387451171875,-6.90888061523435,31.5971221923828,2.55524682998657,-2.06630921363831,7.57553577423096,-7.25888671874998,-6.6431945800781,0,-32.681755065918,-6.8011535644531,0.0019559524953365,103592.765625,1990,3,23,0,0,0,0
0.483203738927841,115.948265075684,231.71516418457,-13.1447814941406,48.1041145324707,0.54373162984848,13.1395196914673,4.42152786254883,-13.6156982421875,-11.1186889648437,0,-25.668607711792,-12.2449096679687,0.0012262674281373,100181.734375,1999,4,6,0,0,0,0
0.598675072193146,28.8095703125,246.944091796875,-10.2379821777344,11.9750547409058,1.04911017417908,11.0083198547363,9.83553981781006,-10.7171691894531,-9.80509033203123,0,-20.9653587341309,-9.83478393554685,0.001563003170304,102785.0859375,1995,3,5,1,0,3,0
0.450802654027939,28.7000045776367,234.645401000977,-16.423681640625,11.8533620834351,0.757112860679626,13.6382150650024,5.66526937484741,-17.0471862792969,-14.3286499023437,0,-8.85460567474365,-15.2483581542969,0.0008781032520346,99891.765625,1992,3,9,0,0,3,0
0.607567071914673,92.7249374389648,228.854965209961,-13.7428955078125,38.054386138916,-0.245441794395447,23.6316299438477,12.7215166091919,-14.5614074707031,-12.7610534667969,0,-26.4349994659424,-12.7322448730469,0.0011141620343551,101131.6640625,1995,4,4,0,0,0,0
0.17512084543705,38.0509986877441,250.144470214844,-6.90793457031248,16.2792644500732,-4.44977045059204,6.06641292572021,6.4385085105896,-6.99637451171873,-5.51975097656248,0.124266490340233,-26.1803379058838,-6.59506835937498,0.0018706556875258,103300.46875,1996,10,1,0,0,2,0
0,137.413619995117,318.510620117188,5.6118103027344,127.897598266602,12.34912109375,1.1961624622345,6.55751180648804,6.0451599121094,5.7391296386719,38.584529876709,-34.3259506225586,5.09285888671877,0.0053037274628877,100460.9765625,1993,7,29,0,0,1,1
0.488572835922241,158.917068481445,271.495178222656,-4.6234191894531,70.0370101928711,2.77895736694336,7.85074281692505,8.4283275604248,-5.27057495117185,-4.11347045898435,0,-27.0996131896973,-4.14670410156248,0.0024780815001577,100806.46875,1993,5,7,0,0,0,0
0.542133927345276,92.1179733276367,194.807067871094,-23.0809997558594,38.0803260803223,-2.25895285606384,28.4896755218506,3.96720910072327,-23.9144958496094,-19.3822387695312,0,-25.4476757049561,-20.3193115234375,0.0004633507924154,101663.9140625,1997,3,27,0,0,0,0
0.173331782221794,42.3758544921875,266.509765625,-0.464208984374977,36.4393768310547,-4.9325098991394,-1.76238071918488,4.01006412506104,-0.0076660156249772,-0.606542968749977,2.94151997566223,-39.2396507263184,-0.794958496093727,0.0035471736919134,100649.6171875,1991,10,2,0,0,2,0
0.471125096082687,53.1425819396973,226.944869995117,-16.0483154296875,21.304744720459,-1.70559227466583,28.7248306274414,14.9863014221191,-16.896826171875,-15.09287109375,0,-20.1729011535645,-14.9430297851562,0.0009078377042897,100664.28125,1999,3,25,0,0,0,0
0.176499426364899,13.1453447341919,213.824340820312,-12.9257263183594,5.61086988449097,-7.4196834564209,35.0110855102539,4.89447355270386,-12.4601806640625,-5.40769042968748,0.0709155350923538,-21.9463710784912,-11.081396484375,0.0011287101078778,101783.6640625,1990,10,22,0,0,2,0
0.0790595412254333,179.756088256836,251.222213745117,-4.8147033691406,147.977691650391,7.96484375,14.7682542800903,3.10935926437378,-5.32953491210935,-3.46085205078123,31.2894153594971,-55.6636505126953,-3.7927307128906,0.0023026736453175,100446.3828125,1996,5,18,1,0,0,0
0.597582757472992,127.348037719727,196.136199951172,-14.821630859375,54.3521461486816,-1.31856226921082,15.4367923736572,14.7783689498901,-15.5198120117187,-14.283056640625,0,-54.7065734863281,-14.1783813476562,0.0009934065164998,101226.296875,1995,4,6,0,0,0,0
