Y,M,D,W,H,S,SNODP,SWGDN,LWGAB,T2M,SWLAND,GHTSKIN,HFLUX,SPEED,TLML,TSH,EVPSOIL,LWLAND,TS,QV2M,SLP,T_12
1994,1,7,0,0,3,0.340469092130661,0,200.426818847656,-22.9670166015625,0,-6.09185791015625,27.9999237060547,4.89990186691284,-23.4270080566406,-18.2598937988281,0,-11.480055809021,-21.1118530273437,0.0004603042907547,104286.6484375,0
1987,1,30,0,0,3,0.365470051765442,0.657602965831757,201.548065185547,-24.1673034667969,0.314221024513245,-4.74904346466064,27.1643981933594,3.77808451652527,-24.8708709716797,-19.259619140625,0,-9.25288200378418,-21.693212890625,0.000418387906393,101928.0703125,0
1986,11,23,1,0,2,0.215279921889305,0,201.397994995117,-23.4042419433594,0,-10.2531976699829,15.9623212814331,1.66488814353943,-23.9013122558594,-17.5309509277344,0,-12.2902584075928,-21.10947265625,0.000465285120299,101056.84375,0
1989,11,22,0,0,2,0.177196905016899,0,170.140731811523,-26.3883728027344,0,-6.78002882003784,24.2488269805908,9.8515567779541,-26.9632171630859,-24.700308227539,0,-26.982105255127,-25.3820861816406,0.00036668573739,102942.03125,0
1989,10,11,0,0,2,0.173332259058952,28.9608154296875,240.816207885742,-3.26535644531248,22.1524486541748,-22.0551815032959,17.811450958252,4.99358415603638,-3.74643554687498,-0.674200439453102,6.65558624267578,-41.3116912841797,-1.5505432128906,0.002261993009597,100513.421875,0
1986,12,28,1,0,3,0.295801222324371,0,200.519241333008,-21.683935546875,0,-4.47850799560547,32.8156242370605,8.45210361480713,-22.4087890625,-18.9426177978515,0,-18.7832622528076,-19.9649108886719,0.0005442864494398,101577.1484375,0
1998,2,28,1,0,3,0.459627270698547,17.9552154541016,218.846572875977,-17.7192443847656,7.39770412445068,-3.08008122444153,15.2848167419434,4.39938402175903,-18.0800537109375,-15.1162475585937,0,-14.3319997787476,-16.5814270019531,0.0007627052254974,102600.875,0
1992,4,27,0,0,0,0.438496142625809,193.9697265625,211.650451660156,-16.1377624511719,84.1654891967773,-2.9980525970459,25.5012454986572,3.54892206192017,-16.9302734375,-13.5519165039062,0,-40.4155502319336,-13.9623474121094,0.0008309654076583,102720.96875,0
1988,6,23,0,0,1,0.122885726392269,207.64453125,292.18798828125,0.921807861328148,184.743835449219,12.8790769577026,16.4529552459717,3.94958901405334,0.297998046875023,2.6170593261719,50.5312805175781,-48.6300888061523,1.9514099121094,0.003769738599658,100333.859375,0
1999,2,6,1,0,3,0.39877837896347,2.62699890136719,175.365463256836,-28.8715728759765,1.13958942890167,-6.13885450363159,18.4455890655518,2.68480515480042,-29.427099609375,-23.5995086669922,0,-9.68734931945801,-26.6321319580078,0.0002688504464458,99971.734375,0
