SNODP,SWGDN,LWGAB,T2M,SWLAND,GHTSKIN,HFLUX,SPEED,TLML,TSH,EVPSOIL,LWLAND,TS,QV2M,SLP,Y,M,D,W,H,S,T0
0.568052172660828,25.0068874359131,190.675216674805,-29.7473510742187,10.3192682266235,-3.69999051094055,5.07504463195801,4.12700939178467,-30.1951965332031,-29.666357421875,0.0,-8.77094554901123,-29.6667083740234,0.0002509655605535,101581.625,2004.0,2.0,26.0,0.0,0.0,3.0,0
0.30079597234726,21.1767616271973,212.574691772461,-17.8976196289062,9.21022415161133,-5.3307991027832,-3.05713653564453,2.17352509498596,-16.3590148925781,-20.9502624511719,0.0,-17.0732154846191,-20.9501251220703,0.0008172240341082,100673.109375,2000.0,10.0,23.0,0.0,0.0,2.0,0
0.173332780599594,57.861873626709,271.366027832031,-3.18973388671873,37.9366874694824,-8.33620262145996,8.20926380157471,3.47476243972778,-3.42862548828123,-2.30649414062498,6.19588708877563,-26.7375679016113,-3.07123413085935,0.0029693497344851,100630.5703125,2013.0,9.0,19.0,0.0,0.0,1.0,0
0.521992325782776,11.9961347579956,206.386260986328,-19.8209289550781,5.04259872436523,-3.07990622520447,-3.26991057395935,2.36657476425171,-17.9410003662109,-24.4482940673828,0.0,-10.9796695709229,-24.4484619140625,0.0007042724173516,100455.484375,2010.0,2.0,13.0,1.0,0.0,3.0,0
0.0,143.254486083984,318.651977539062,9.95717773437502,120.349128723145,22.8618717193604,17.6482048034668,2.67694330215454,9.92656860351565,10.0225158691406,24.4557304382324,-40.7607154846191,10.0051818847656,0.0072947270236909,101133.78125,2016.0,8.0,12.0,0.0,0.0,1.0,1
0.699508845806122,65.4334335327148,146.588714599609,-25.2439025878906,28.0494613647461,-7.12171602249146,-4.61236476898193,2.67131495475769,-22.2780059814453,-34.1815856933594,0.0,-39.5010147094727,-34.1799072265625,0.0003718408115673,102148.4609375,2014.0,3.0,7.0,0.0,0.0,3.0,0
0.0,92.7592468261719,317.748443603516,5.07610473632815,78.0959243774414,-8.95449352264404,26.8533496856689,3.31293082237244,4.0693298339844,5.88466796875002,20.794303894043,-20.8362407684326,5.88152465820315,0.0053614098578691,100729.4765625,2004.0,7.0,29.0,0.0,0.0,1.0,1
0.0,280.51220703125,290.340301513672,13.9026123046875,232.604309082031,26.5548324584961,18.6206741333008,2.38775873184204,13.7033630371094,14.2385498046875,91.7890777587891,-84.0911407470703,14.2361999511719,0.0074303485453128,101634.390625,2010.0,6.0,8.0,0.0,0.0,0.0,1
0.285255938768387,1.05541503429413,178.13313293457,-29.862158203125,0.439577609300613,-7.42181825637817,-3.60069870948792,2.94654226303101,-28.4727996826172,-32.40537109375,0.0,-12.6486930847168,-32.405126953125,0.0002523089642636,102566.59375,2006.0,11.0,15.0,0.0,0.0,2.0,0
0.513705730438232,0.0,144.973526000977,-31.9741729736328,0.0,-11.2712993621826,-6.7367992401123,2.82358074188232,-28.5497344970703,-40.6140960693359,0.0,-21.0570240020752,-40.724966430664,0.0001842680067056,102553.0390625,2009.0,1.0,6.0,0.0,0.0,3.0,0
0.0,126.29305267334,319.122497558594,6.94429931640627,106.237617492676,-4.51753711700439,33.9346618652344,4.11439752578735,5.85036621093752,7.93215332031252,44.6446800231934,-23.2507705688477,7.9207702636719,0.0060614114627242,101913.6015625,2012.0,6.0,7.0,0.0,0.0,0.0,1
0.135445952415466,246.661911010742,276.792663574219,2.16097412109377,157.017181396484,25.5707035064697,-7.00037479400635,4.61221027374268,5.08770141601565,0.460382080078148,5.49272966384888,-37.8299369812012,0.283563232421898,0.0042124283500015,101208.1484375,2011.0,5.0,19.0,0.0,0.0,0.0,1
0.245065242052078,9.35184192657471,225.663269042969,-15.1188720703125,4.06309223175049,-5.5268702507019,-6.4210090637207,4.4248743057251,-13.5366271972656,-16.6870483398437,0.0,-20.1685886383057,-16.6868347167969,0.0011184196919202,99647.1875,2010.0,11.0,1.0,0.0,0.0,2.0,0
0.653237223625183,163.970657348633,202.33625793457,-15.2133544921875,70.0875244140625,-0.615221321582794,14.5890483856201,3.87517809867859,-14.8490966796875,-16.5094970703125,0.0,-44.8057441711426,-16.5087951660156,0.001080164220184,101904.1015625,2003.0,4.0,11.0,0.0,0.0,0.0,0
0.0,220.153884887695,297.016479492188,12.3131958007813,181.524307250977,18.4089870452881,5.70567989349365,3.5994086265564,12.8119140625,12.0180908203125,60.5254173278809,-72.8403091430664,12.0429321289063,0.0070628719404339,101569.765625,2009.0,7.0,26.0,1.0,0.0,1.0,1
0.0,202.412185668945,305.491546630859,10.7514587402344,168.290328979492,0.0269067287445068,16.7000331878662,4.5958366394043,10.1794372558594,11.0605407714844,67.1006011962891,-57.6044502258301,11.0747924804688,0.0066929459571838,101139.140625,2013.0,7.0,5.0,0.0,0.0,1.0,1
0.621821880340576,31.2016067504883,176.107467651367,-25.0985321044922,13.3840551376343,-4.45533227920532,-19.0577297210693,9.94805908203125,-24.8302062988281,-25.8090728759765,0.0,-36.399585723877,-25.8086456298828,0.0003743643464986,103376.03125,2011.0,2.0,22.0,0.0,0.0,3.0,0
0.452838271856308,0.0,185.27766418457,-24.9812377929687,0.0,-13.3938875198364,-3.22650980949402,2.23685169219971,-23.2118133544922,-29.1662963867187,0.0,-15.9653387069702,-29.1672271728515,0.00036980205914,104181.0234375,2013.0,12.0,11.0,0.0,0.0,2.0,0
0.469954907894135,0.0,156.412353515625,-31.827978515625,0.0,-8.08912086486816,-5.94190263748169,2.82662129402161,-28.9517883300781,-38.7188171386719,0.0,-15.3861970901489,-38.7189697265625,0.0002069746697088,100541.921875,2012.0,1.0,4.0,0.0,0.0,3.0,0
0.374338448047638,1.81377279758453,242.562515258789,-10.5187438964844,0.764819025993347,-3.54722809791565,-12.7989902496338,5.1786036491394,-7.79605712890623,-12.8910583496094,0.0,-17.9681053161621,-12.8918518066406,0.0015274942852556,100023.8828125,2000.0,11.0,12.0,1.0,0.0,2.0,0
0.261483371257782,71.7792129516602,239.873382568359,-8.14835205078123,33.1052627563477,-2.79510402679443,-3.66776084899902,4.43106126785278,-6.97983398437498,-9.2122863769531,0.0,-35.7547607421875,-9.21268310546873,0.0019795703701674,101165.8046875,2015.0,9.0,27.0,1.0,0.0,2.0,0
0.269179463386536,9.20155811309814,227.910934448242,-16.4162658691406,3.98859119415283,-4.72675943374634,-5.37755870819092,5.64223146438599,-16.2799438476562,-16.9159301757812,0.0,-16.759069442749,-16.9150756835937,0.0009696976048871,99298.5078125,2004.0,10.0,29.0,0.0,0.0,2.0,0
0.0061085596680641,292.60107421875,265.261108398438,6.1933532714844,241.760772705078,0.50931704044342,62.3662757873535,3.76816701889038,4.91384277343752,7.63985595703127,80.4622573852539,-79.1059188842773,7.60247192382815,0.0049675703048706,100756.0625,2010.0,6.0,26.0,1.0,0.0,1.0,1
0.688353776931763,133.84782409668,215.678039550781,-17.1994232177734,55.4410095214844,-2.46189165115356,21.4175109863281,2.39814567565918,-17.1229614257812,-16.6887268066406,0.0,-29.5737819671631,-16.9010070800781,0.000873576151207,102808.609375,2005.0,4.0,12.0,0.0,0.0,0.0,0
0.417406171560287,0.0,249.594512939453,-9.57242431640623,0.0,2.9062397480011,-29.1022338867188,9.49022960662842,-8.1643127441406,-11.179541015625,0.0,-17.688304901123,-11.1793579101562,0.0015059347497299,100355.6328125,2011.0,12.0,8.0,0.0,0.0,2.0,0
0.173332735896111,356.042633056641,243.659149169922,7.35238037109377,289.974182128906,41.772289276123,31.7367744445801,3.55917000770569,7.34932861328127,8.23305664062502,92.4336090087891,-99.9915542602539,7.8171325683594,0.0051876916550099,100882.078125,2016.0,6.0,11.0,1.0,0.0,0.0,1
0.173333078622818,67.4325714111328,269.050994873047,-1.1683410644531,52.5972328186035,-9.83585166931152,5.28268194198608,5.35122203826904,-1.51529541015623,-0.818945312499977,10.7241640090942,-36.7806243896484,-1.14203491210935,0.0033589429222047,101678.1640625,2004.0,9.0,4.0,1.0,0.0,1.0,0
0.466388583183289,226.378921508789,213.256958007812,-4.48721923828123,118.422096252441,-10.1271829605103,1.16096413135529,3.56724119186401,-3.72907104492185,-5.27316894531248,0.0,-79.5358047485352,-5.27274169921873,0.0024304569233208,100959.265625,2014.0,4.0,24.0,0.0,0.0,0.0,0
0.352328538894653,0.0009318987722508,135.936859130859,-32.2140106201172,0.0004185906145721,-11.7662286758423,-5.08993482589722,1.65107762813568,-28.7525848388672,-44.8341430664062,0.0,-18.3518447875977,-44.8342956542969,0.0002196918067056,100714.7734375,2011.0,11.0,28.0,0.0,0.0,2.0,0
0.459766805171967,7.02655363082886,217.038558959961,-12.2029174804687,2.94840717315674,0.273488491773605,-52.7090492248535,14.4980535507202,-11.6286682128906,-13.4364379882812,0.0,-41.1965293884277,-13.4368041992187,0.0011809178395196,99669.453125,2006.0,2.0,8.0,0.0,0.0,3.0,0
0.0987583175301552,248.298828125,271.088989257812,2.53939208984377,159.409759521484,26.9011211395264,-1.46901905536652,3.45914506912231,4.58492431640627,0.609887695312523,10.740574836731,-43.4121017456055,0.528344726562523,0.004082758910954,101754.671875,2004.0,5.0,14.0,0.0,0.0,0.0,1
0.652352929115295,170.67301940918,228.566253662109,-5.99909057617185,74.4854736328125,4.50790786743164,-17.8114814758301,7.13749742507935,-4.4804748535156,-7.1317199707031,0.0,-56.0562400817871,-7.13156738281248,0.0020328362006694,101413.28125,2014.0,4.0,13.0,1.0,0.0,0.0,0
0.446897953748703,0.0,202.039291381836,-23.1657012939453,0.0,-4.73705530166626,-8.9890193939209,6.10644006729126,-22.3210205078125,-24.1150421142578,0.0,-16.2721195220947,-24.1149047851562,0.00048820846132,101580.1328125,2012.0,12.0,2.0,1.0,0.0,2.0,0
0.380671352148056,0.0,160.227951049805,-22.6315216064453,0.0,-4.27222394943237,-45.7655715942383,9.64278316497803,-16.5990966796875,-26.6145843505859,0.0,-49.6112976074219,-26.6142791748047,0.0004577591025736,101774.765625,2003.0,12.0,28.0,1.0,0.0,3.0,0
0.161631077528,118.581817626953,298.481079101562,7.67666015625002,100.136901855469,13.0163259506226,2.04053854942322,4.86287069320679,8.69317016601565,7.01799926757815,30.2936973571777,-43.9393043518066,7.00310668945315,0.0058204988017678,101575.515625,2002.0,9.0,4.0,0.0,0.0,1.0,1
0.454900443553925,28.7480869293213,221.809524536133,-9.58542480468748,12.4928255081177,-0.630423784255981,-23.9826240539551,7.15539646148682,-4.81314697265623,-13.1652587890625,0.0,-37.5873146057129,-13.1655334472656,0.0014297337038442,99908.8984375,2016.0,2.0,25.0,0.0,0.0,3.0,0
0.320425182580948,0.0,229.500701904297,-18.0011352539062,0.0,-3.82136130332947,-2.89812898635864,4.04067802429199,-17.5046752929687,-18.8196319580078,0.0,-7.91400766372681,-18.8190063476562,0.0008275536820292,99153.0625,2006.0,12.0,8.0,0.0,0.0,2.0,0
0.0,225.4013671875,321.935211181641,11.5920043945313,188.095687866211,32.5357551574707,28.3540191650391,2.59775829315186,10.63515625,12.55556640625,58.5773963928223,-47.7175178527832,12.5331359863281,0.0077592846937477,101552.8984375,2003.0,6.0,28.0,1.0,0.0,1.0,1
0.320862680673599,1.36824548244476,220.216903686523,-14.792822265625,0.616077721118927,-6.03212642669678,-12.3637008666992,5.3938889503479,-11.5382751464844,-17.1138366699219,0.0,-23.9997520446777,-17.1138061523437,0.0010910055134445,100552.390625,2004.0,11.0,17.0,0.0,0.0,2.0,0
0.176910161972046,242.842803955078,265.497497558594,-0.367376708984352,151.750930786133,10.568169593811,14.2682847976685,4.02283048629761,-0.959570312499977,0.0218750000000227,16.1387729644775,-46.7434921264648,-0.0008605957031022,0.0036062605213373,101310.3515625,2010.0,5.0,16.0,1.0,0.0,0.0,0
0.502651035785675,174.320266723633,244.331771850586,-7.21686401367185,84.8287353515625,-3.23640537261963,23.5850696563721,4.15904188156128,-7.80695190429685,-6.42508544921873,0.0,-43.0721282958984,-6.42508544921873,0.0021553703118115,100722.0,2015.0,4.0,29.0,0.0,0.0,0.0,0
0.583420693874359,130.750335693359,213.610275268555,-16.7101806640625,54.9540519714355,-2.10133957862854,16.6829490661621,3.17230725288391,-16.8096374511719,-16.5053466796875,0.0,-33.1187171936035,-16.5053771972656,0.0009476027917116,100404.5390625,2010.0,4.0,7.0,0.0,0.0,0.0,0
0.468371659517288,0.0,216.353927612305,-14.2330078125,0.0,0.501902401447296,-30.7150135040283,9.00496482849121,-11.2669128417969,-16.2738098144531,0.0,-30.8040599822998,-16.2743286132812,0.001031529624015,102572.4453125,2004.0,12.0,30.0,0.0,0.0,3.0,0
0.27841255068779,35.205078125,238.329788208008,-7.42059936523435,16.0414218902588,-3.65388917922974,-16.1290340423584,6.16987419128418,-5.57599487304685,-8.68070068359373,0.0,-39.3498153686523,-8.68063964843748,0.0020458786748349,101387.2109375,2015.0,10.0,14.0,0.0,0.0,2.0,0
0.0,259.456207275391,289.680938720703,8.14516601562502,216.367385864258,5.36449098587036,48.9037132263184,4.26537418365479,6.99077758789065,9.53142700195315,88.6569061279297,-61.4663467407227,9.50258789062502,0.0061268834397196,100414.3125,2010.0,6.0,13.0,1.0,0.0,0.0,1
0.173135414719582,57.1383476257324,254.756805419922,-1.9646057128906,46.0325775146484,-24.3297843933105,11.6794300079346,3.19925808906555,-2.26215209960935,-1.61420288085935,12.1955623626709,-43.6489753723145,-1.92740478515623,0.0031880401074886,100496.0546875,2012.0,9.0,26.0,0.0,0.0,2.0,0
0.0,264.282867431641,292.106781005859,11.4573608398438,219.43522644043,30.4618759155273,25.3826122283936,2.47214317321777,10.7614074707031,11.8493896484375,80.6083602905273,-71.4555511474609,11.8168579101563,0.0071799457073211,102766.2890625,2013.0,6.0,17.0,0.0,0.0,0.0,1
0.0,214.2822265625,323.027099609375,15.4805236816406,177.603485107422,28.9915142059326,2.00455212593079,3.35022068023682,15.97353515625,14.9448181152344,65.6582412719727,-61.5315628051758,15.0313659667969,0.0090770851820707,101177.7734375,2003.0,7.0,10.0,0.0,0.0,1.0,1
0.396066814661026,0.0857111588120461,222.527328491211,-20.1596282958984,0.0376226082444191,-5.03381204605103,-3.06297206878662,4.03103971481323,-19.8625091552734,-20.6121124267578,0.0,-8.24487400054932,-20.6122497558594,0.0006594890146516,100565.6171875,2000.0,11.0,22.0,0.0,0.0,2.0,0
0.25596809387207,0.0,208.48405456543,-21.9291442871094,0.0,-4.73396158218384,-5.32117366790771,4.90218210220337,-20.8183197021484,-23.4268096923828,0.0,-12.2588777542114,-23.4275726318359,0.0005262471968308,101610.0390625,2007.0,12.0,26.0,0.0,0.0,3.0,0
0.0,103.434898376465,325.986450195312,11.4426208496094,86.6323928833008,10.6233615875244,3.75793170928955,2.91000509262085,11.0388122558594,11.4626098632813,21.2846450805664,-37.5481147766113,11.4495483398438,0.0081283114850521,101152.2578125,2003.0,6.0,27.0,0.0,0.0,1.0,1
0.629339575767517,186.31396484375,199.949951171875,-8.40311279296873,81.2067108154297,0.681426227092743,-9.40048789978027,6.99598407745361,-5.72189941406248,-10.8125061035156,0.0,-69.9644165039062,-10.8128723144531,0.0015737324720248,102631.21875,2011.0,4.0,17.0,1.0,0.0,0.0,0
0.0028784708119928,186.03450012207,259.559936523438,7.88656005859377,154.703170776367,10.2140617370605,10.7110824584961,3.24974060058594,8.9439636230469,6.82363281250002,37.7552032470703,-83.5943756103516,6.8022399902344,0.005223102401942,99711.125,2008.0,8.0,26.0,0.0,0.0,1.0,1
0.0,166.987167358398,314.486663818359,12.0483947753906,140.410980224609,6.69282197952271,8.2299747467041,5.14092683792114,12.2907958984375,11.9326721191406,52.9920845031738,-54.7272453308105,11.9095092773438,0.0081459674984216,99981.1796875,2014.0,8.0,16.0,1.0,0.0,1.0,1
0.0,292.5244140625,265.712036132812,8.36287841796877,242.878311157227,25.6831512451172,33.3206634521484,3.60550236701965,7.81166992187502,9.09139404296877,92.9452209472656,-83.4910583496094,9.04635009765627,0.0057714092545211,100451.078125,2003.0,6.0,14.0,1.0,0.0,0.0,1
0.588528394699097,0.566538512706757,248.045425415039,-8.04868164062498,0.252811580896378,0.979363143444061,-21.7775650024414,7.88022375106812,-6.02142944335935,-9.94479980468748,0.0,-24.473747253418,-9.94489135742185,0.0018655974417924,99919.9296875,2014.0,1.0,22.0,0.0,0.0,3.0,0
0.277828246355057,28.58447265625,234.645355224609,-8.53278198242185,12.9045858383179,-4.32836532592773,-16.9401435852051,6.52085494995117,-5.9089416503906,-10.3151000976562,0.0,-36.3489723205566,-10.3153442382812,0.0019313019001856,99448.421875,2015.0,10.0,13.0,0.0,0.0,2.0,0
0.415625870227814,33.8658866882324,198.213562011719,-15.5191101074219,14.5460214614868,-5.7715106010437,-8.72518634796143,3.1621105670929,-11.5935119628906,-21.391958618164,0.0,-30.2554092407227,-21.3917755126953,0.0009956230642274,100707.359375,2014.0,10.0,16.0,0.0,0.0,2.0,0
0.3314009308815,12.0313920974731,246.023971557617,-10.6369689941406,5.18914699554443,-3.83652830123901,-4.25971698760986,3.19760870933533,-9.10947265624998,-12.6235412597656,0.0,-15.4265670776367,-12.6239685058594,0.0015634744195267,102131.7265625,2009.0,10.0,28.0,0.0,0.0,2.0,0
0.282191246747971,0.0,268.182983398438,-3.33859863281248,0.0,-0.271360069513321,-22.3586349487305,8.29940795898438,-1.36685791015623,-4.7191223144531,0.0,-26.4543495178223,-4.71933593749998,0.0027545078191906,99212.9375,2002.0,11.0,30.0,1.0,0.0,2.0,0
0.700439989566803,7.5511474609375,184.671600341797,-36.939077758789,3.02738928794861,-3.42451786994934,10.0454378128052,3.51899147033691,-37.4794525146484,-36.4735168457031,0.0,6.52853155136108,-36.4753631591797,0.0001195660006487,99926.2109375,2014.0,2.0,16.0,1.0,0.0,3.0,0
0.0115678925067186,308.871978759766,279.941619873047,14.2775512695313,253.62565612793,34.9298477172852,0.439306229352951,3.47598481178284,15.4695678710938,13.6283203125,89.8012084960938,-99.1541595458984,13.7557922363281,0.0070827477611601,101532.7734375,2003.0,7.0,20.0,1.0,0.0,1.0,1
0.625117123126984,95.8139343261719,215.172973632812,-8.15216674804685,41.3326187133789,1.34614884853363,-22.7106876373291,8.13250160217285,-5.2088684082031,-10.0820678710937,0.0,-57.0441284179688,-10.0821899414062,0.001818326767534,100396.234375,2011.0,3.0,23.0,0.0,0.0,0.0,0
0.0,296.050537109375,329.461578369141,19.7626281738281,244.341400146484,34.1326141357422,-3.98862957954407,3.42157649993896,20.47255859375,19.473779296875,97.1454772949219,-80.774169921875,19.6302124023438,0.0102969733998179,101346.78125,2009.0,7.0,14.0,0.0,0.0,1.0,1
0.263901203870773,189.086669921875,228.310791015625,-11.3707946777344,94.0944519042969,-6.00012016296387,37.2318878173828,3.26770210266113,-12.0814880371094,-10.4852355957031,4.68763971328735,-39.2618064880371,-10.609716796875,0.0013804691843688,101737.0,2007.0,5.0,12.0,1.0,0.0,0.0,0
0.34155285358429,0.0,161.185562133789,-22.9717315673828,0.0,-12.4700574874878,-10.3299169540405,2.9697322845459,-18.03134765625,-34.5641235351562,0.0,-22.847146987915,-34.5647338867187,0.0003232640447095,102389.6484375,2004.0,12.0,4.0,1.0,0.0,2.0,0
0.173332944512367,145.682647705078,269.347991943359,1.2033630371094,121.21842956543,0.848777174949646,27.9725704193115,2.34779596328735,0.491998291015648,1.92778930664065,22.7080936431885,-49.5667953491211,1.76799926757815,0.0038997896481305,101416.3671875,2013.0,8.0,24.0,1.0,0.0,1.0,1
0.446794420480728,28.6896152496338,191.274917602539,-26.0399536132812,11.9811515808105,-1.61269927024841,-5.00954675674438,6.88813829421997,-26.1069854736328,-26.353125,0.0,-19.3052043914795,-26.3533538818359,0.0003589364059735,102742.8046875,2007.0,3.0,3.0,1.0,0.0,3.0,0
0.0,308.87255859375,274.277648925781,10.7018981933594,256.517730712891,31.6856689453125,35.3339042663574,4.02137088775635,9.93898925781252,11.5181823730469,89.9777526855469,-85.8738784790039,11.4549194335938,0.0061405221931636,101146.328125,2008.0,6.0,8.0,1.0,0.0,0.0,1
0.426614373922348,0.0,210.374786376953,-20.8379272460937,0.0,-3.83590149879456,-3.18756723403931,2.73804569244385,-18.9894775390625,-25.9455017089844,0.0,-2.72079181671143,-25.9464477539062,0.0005837046774104,102148.9296875,2010.0,1.0,5.0,0.0,0.0,3.0,0
0.266799300909042,200.807540893555,271.964630126953,-2.3400939941406,109.530799865723,11.1177110671997,20.2419185638428,4.06547498703003,-2.9909729003906,-1.68485107421873,5.01026058197021,-33.1797065734863,-1.75626220703123,0.0031789836939424,100818.265625,2010.0,5.0,13.0,0.0,0.0,0.0,0
0.0,225.065719604492,305.787536621094,13.93740234375,186.646896362305,17.0307083129883,17.1259212493896,3.07948327064514,14.1460815429688,13.7497802734375,50.3227310180664,-72.9766693115234,13.7291198730469,0.0076126488856971,101244.34375,2007.0,8.0,3.0,0.0,0.0,1.0,1
0.166547939181328,187.723678588867,258.884765625,-4.5756896972656,99.7762680053711,0.0372747965157032,24.1700229644775,5.77048254013062,-5.40628662109373,-3.89291992187498,4.86953401565552,-37.6226997375488,-3.9494689941406,0.0026181568391621,100726.9453125,2003.0,5.0,24.0,1.0,0.0,0.0,0
0.451245754957199,0.0,188.589401245117,-22.453237915039,0.0,-5.55088710784912,-11.7155504226685,4.66122007369995,-18.4220642089844,-27.6386779785156,0.0,-17.7540988922119,-27.6381591796875,0.0004474456945899,102735.875,2004.0,1.0,12.0,0.0,0.0,3.0,0
0.451815187931061,0.0,134.039260864258,-36.268408203125,0.0,-13.6300287246704,-21.9890232086182,6.89133405685425,-31.5282806396484,-39.7248138427734,0.0,-34.5648002624512,-39.7230895996094,0.0001319128059549,100984.0625,2013.0,12.0,15.0,1.0,0.0,2.0,0
0.185330957174301,39.4112663269043,270.482025146484,-2.29575195312498,18.3117485046387,-2.13149571418762,-4.29493379592896,3.14861822128296,-0.458258056640602,-4.62631835937498,0.0598629824817181,-24.585750579834,-4.65311279296873,0.0030519545543938,99718.7890625,2004.0,10.0,4.0,0.0,0.0,2.0,0
0.586641490459442,9.00841808319092,234.777130126953,-13.4254821777344,3.73524284362793,-1.7041289806366,-3.01962828636169,2.52956008911133,-11.7672180175781,-16.8659729003906,0.0,-9.99565029144287,-16.8661560058594,0.0012693628668785,99634.3671875,2012.0,2.0,12.0,1.0,0.0,3.0,0
