Y,M,D,W,H,S,SNODP,SWGDN,LWGAB,T2M,SWLAND,GHTSKIN,HFLUX,SPEED,TLML,TSH,EVPSOIL,LWLAND,TS,QV2M,SLP,T8
2002,2,10,1,0,3,0.446669667959213,10.4953680038452,168.689300537109,-33.0416931152344,4.49657535552979,-5.79435205459595,-3.42300033569336,3.71637630462646,-31.9443878173828,-34.5074981689453,0,-15.4305515289307,-34.5068267822265,0.0001844527287175,101628.0703125,0
2001,9,20,0,0,1,0.0137224989011884,68.8298645019531,277.300720214844,2.63778076171877,57.9172172546387,1.39932382106781,4.1172776222229,2.4715564250946,2.81377563476565,2.2480407714844,9.96604156494141,-40.0079879760742,2.23238525390627,0.0045535913668572,100913.390625,0
2006,12,20,0,0,2,0.344312250614166,0,199.613189697266,-21.049185180664,0,-5.46624803543091,-9.13154602050781,4.22349643707275,-17.9404052734375,-25.35703125,0,-14.8683824539185,-25.3565734863281,0.0005817254423163,97695.484375,0
2005,7,18,0,0,1,0,146.66064453125,329.813659667969,9.4687438964844,122.27904510498,-7.76142406463623,37.8557395935059,3.65666079521179,8.35393676757815,10.3819519042969,38.3286628723145,-31.0255527496338,10.3746276855469,0.0071090687997639,101530.6796875,1
2010,10,4,0,0,2,0.173332631587982,53.5395812988281,261.0029296875,-4.3875793457031,30.1799602508545,-5.82259750366211,3.0197377204895,2.71356964111328,-3.87680664062498,-3.32272949218748,1.94495451450348,-28.2755355834961,-5.36624755859373,0.0027725824620574,100245.9375,0
2010,9,7,0,0,1,0,107.589141845703,287.512084960938,9.39568481445315,90.4052352905273,7.2695050239563,-10.4533023834229,5.6170711517334,11.1135803222656,8.51983032226565,26.8823337554932,-62.0426635742188,8.49190673828127,0.0065570599399507,101197,1
2006,10,10,0,0,2,0.173332363367081,32.9234199523926,282.46533203125,3.96676025390627,26.7552623748779,52.2551879882812,-91.018913269043,14.4823350906372,4.9932800292969,2.76445922851565,15.8697805404663,-34.4211044311523,2.6653991699219,0.0045986962504684,98801.9140625,0
2005,5,25,0,0,0,0.125184834003448,264.797637939453,269.485443115234,5.5109802246094,220.152984619141,39.5045623779297,34.142017364502,2.75508546829224,4.84261474609377,6.4661804199219,77.6453475952148,-63.419319152832,6.41347656250002,0.0049537103623151,102491.2890625,1
2009,8,29,1,0,1,0.173332825303078,98.0325317382812,289.876281738281,1.46465454101565,80.3710021972656,4.95009994506836,15.9131927490234,2.3081738948822,0.682183837890648,2.1769958496094,12.0701303482056,-30.0526390075684,2.0399108886719,0.0040365541353821,100968.7890625,1
2003,9,6,1,0,1,0.173332884907722,135.32585144043,255.622421264648,1.53481445312502,111.436714172363,1.92887604236603,8.84940719604492,3.52097916603088,2.1204772949219,1.3392272949219,24.4516258239746,-59.1653518676758,1.0587097167969,0.0038664536550641,100988.6015625,0
